ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1728096714488156357,2023-11-24T17:02:17+00:00,en,4656,89,519,1032,443562,"Israel calls Prime Minister De Croo's statements during his visit ""support for terrorism"".This government and its statements are embarrassing for Belgium's image. The Belgian minister, Khattabi, who said she does not use the word terrorist to describe Hamas, and the Prime… https://t.co/wGmBUL0TxG"
1747214605716180995,2024-01-16T11:09:58+00:00,nl,23,0,2,3,1439,"Vandaag werd in commissie gestemd over een update van de wet op patiëntenrechten. Wij onthielden ons. Het grootste manco, de rechten van minderjarigen, werd niet aangepakt. De drempel om als patiënt klacht in te dienen is nog steeds groot. Er is een risico voor juridisering... 1."
1747214607356236100,2024-01-16T11:09:58+00:00,nl,7,0,1,2,530,"... van de zorg, hetgeen de relatie tss zorgverstrekker-patiënt niet ten goede komt. De delicate, ongelijke verhouding tussen zorgverstrekker en patiënt verdient aandacht, de wet op patiëntenrechten verdraagt een update, maar graag goed en concreet. 2. @KDepoorterMP @MiekeClaes"
1747606162831221107,2024-01-17T13:05:52+00:00,nl,1,0,2,0,85,@tom_goffin @KDepoorterMP @MiekeClaes Zou moeten. Maar er is geen Orde van Tandartsen. Het is ook niet duidelijk voor patiënt hoe en waar klacht kan worden neergelegd. Federale toezichtscommissie werd heel laat (en is nog steeds maar partieel) operationeel. Taalkennis zorgverstrekkers laat vaak te wensen over.
1711655316419494292,2023-10-10T08:10:03+00:00,nl,5,0,1,0,344,"Obesitas, een lijvig probleem dat nood heeft aan een batterij van maatregelen. Het obesitasplan van minister Vandenbroucke schiet helaas tekort. Lees hierover meer in @Humo 👇 https://t.co/WWkqt24UVG"
1674395796899332097,2023-06-29T12:34:01+00:00,nl,214,4,18,46,37159,"Minister Lahbib verschafte opnieuw onjuiste info in het parlement, nu ten koste van slachtoffers van illegale adoptie. Ze ontkende het bestaan van documenten bij Buitenlandse Zaken die je vandaag gewoon vrij kunt raadplegen in hun openbare archieven (1/3) https://t.co/ebGWvcLObG"
1674396135681671170,2023-06-29T12:35:22+00:00,nl,29,0,2,4,1690,"Een duidelijke stempel van Buitenlandse Zaken op één van de documenten, vrij in te kijken. En de verklaring van @hadjalahbib in de commissie Binnenlandse Zaken (2/3) https://t.co/cfBhPZquLi"
1674396651295850496,2023-06-29T12:37:25+00:00,nl,38,0,3,5,1418,"@hadjalahbib Een minister van Buitenlandse Zaken op wiens woord of daden we niet kunnen vertrouwen, moet ontslag nemen. @PSofficiel @Groen @Ecolo (3/3) https://t.co/fQ1LY7dzBI"
1672464894849961985,2023-06-24T04:41:18+00:00,nl,1,0,1,0,41,@de_beyn Heel erg bedankt!!
1669615293067395073,2023-06-16T07:58:00+00:00,nl,5,1,0,2,1033,Ondanks het stijgende aantal medische problemen na het plaatsen van een tattoo voerde de inspectiedienst amper 15 controles uit in de laatste 2 jaar.Lees meer over mijn bekommernissen in @demorgen: "Meer erkende tattooshops met steeds minder controles" https://t.co/OUWBT14r4V https://t.co/ZMqVWEjm7R
1669277308752896000,2023-06-15T09:34:58+00:00,nl,911,75,41,286,172781,"Uit documenten die ik in handen kreeg, blijkt dat de regering-De Croo een socialistische PR-stunt rond een Waalse astronaut financierde met geld voor nucleaire innovatie (SMR), Defensie en coronaherstel.Een draadje, met een opvallende bijrol voor @EvaDeBleeker (1/14)"
1669277311647055873,2023-06-15T09:34:59+00:00,nl,154,1,3,22,9481,"Onder het toeziend oog van de premier, sluisde staatssecretaris @ThomasDermine (PS) namelijk miljoenen euro’s belastinggeld door naar het European Space Agency (ESA) dat de astronauten selecteert voor missies (2/14)"
1669277314385887232,2023-06-15T09:35:00+00:00,nl,152,0,4,21,8827,"Het gaat om 50 miljoen euro van de beloofde 100 mio voor het bekende SMR-project, 100 miljoen euro bestemd voor militaire research en 35 miljoen euro uit het Europees Herstelfonds. (3/14)https://t.co/DXtckrFrrL"
1669277317217107969,2023-06-15T09:35:00+00:00,nl,229,5,4,47,19269,"Ik keek een brief van Eva De Bleeker aan Dermine in waarin ze haar ongenoegen uitte over één en ander. De financiering van de ESA werd nl. wel heel plots geagendeerd op de ministerraad. Ze heeft het over “gebrek aan respect” en “zelf gecreëerde, valse hoogdringendheid” (4/14) https://t.co/mbuItsNeqy"
1669277320308195328,2023-06-15T09:35:01+00:00,nl,185,3,2,22,7985,Opvallend detail? Die brief werd verstuurd in de week dat mevrouw De Bleeker ontslag moest nemen na de begrotingssaga. Dat betekende dat de goedkeuring van deze ESA-financiering uiteindelijk gebeurde zonder haar. (5/14)
1669277323143553024,2023-06-15T09:35:02+00:00,nl,160,0,2,18,7527,"Ze waarschuwt eveneens dat de 50 mio die hij van het SMR-project afsnoept, niet automatisch zal worden bijgevuld. Daarmee bevestigt ze wat onze fractie al maanden aankaart: de belofte van de premier om 100 mio euro toe te kennen aan het SMR-project, werd niet nagekomen. (6/14) https://t.co/8nsMSbSY0A"
1669277327014916096,2023-06-15T09:35:03+00:00,nl,140,0,2,16,7233,"Tot op vandaag schuifelen de federale regeringsleden ongemakkelijk op hun stoel wanneer we hen vragen naar die centen. Premier De Croo blijft bij zijn belofte om 100 mio euro toe te kennen, maar er staat nog niks op papier. (7/14)"
1669277329720332288,2023-06-15T09:35:03+00:00,nl,155,1,2,12,11245,"De Bleeker eindigt haar brief met de zorg deze beslissing ten koste zal gaan van waardevolle projecten binnen de luchtvaart, nucleair onderzoek en defensie. (8/14) https://t.co/i4kOMRk4wG"
1669277333277032448,2023-06-15T09:35:04+00:00,nl,129,3,2,9,8209,"Een andere brief van de Inspectie van Financiën aan Dermine en minister Dedonder (PS) beaamt die zorg. 100 mio euro bestemd voor diverse researchprojecten binnen Defensie, vloeide buiten het protocol om naar het ESA. (9/14) https://t.co/OsXnf2ElAl"
1669277336477347842,2023-06-15T09:35:05+00:00,nl,120,0,1,10,6466,En in een document van de ministerraad spreekt  men eveneens over een beslissing om ook 35 miljoen euro uit het Europese Herstelfonds naar het ESA over te hevelen. Straf. (10/14) https://t.co/Brdshrvjpc
1669277339161591810,2023-06-15T09:35:05+00:00,nl,144,0,1,13,6270,Ik ben een vrouw van de wetenschap en een liefhebber van ruimtevaart. Maar het ESA ontving voor al een riante financiering van honderden miljoenen per jaar. België is zelfs de op vier na grootste investeerder. (11/14)
1669277341669785602,2023-06-15T09:35:06+00:00,nl,150,0,2,15,6312,"En toch slaagt staatssecretaris Dermine erin om nog meer budget uit andere, belangrijke projecten te plukken. Zélfs het SMR-project waar coalitiepartners @openvld  en @cdenv  zo graag mee zwaaien in de pers. Hoe leg je zoiets uit? (12/14)."
1669277343938932740,2023-06-15T09:35:07+00:00,nl,167,1,2,14,7224,"Niet, dit is een pure schande. Ik zal de staatssecretaris tijdens de plenaire vergadering ondervragen en oproepen om deze grove fout recht te zetten. (13/14)"
1669277346526838785,2023-06-15T09:35:07+00:00,nl,159,0,14,29,7268,Nog meer details in @businessamnl :  https://t.co/XwYynsg1ym (14/14)
1664175677283680256,2023-06-01T07:42:55+00:00,nl,15,0,1,3,899,"E-sigaretten in de vorm van een Spongebob of ander speelgoed. Bepaalde spelers uit de tabaksindustrie worden steeds creatiever om hun winstmarges te beschermen. Verslavende producten in een speelgoedjasje, degoutant! https://t.co/n56eBo0Rzz"
1664176202070753281,2023-06-01T07:45:00+00:00,nl,1,0,0,0,85,Meer weten?👉https://t.co/dZOc77OFEM
1656723162657062938,2023-05-11T18:09:17+00:00,nl,293,2,22,45,15044,"25 jaar OpenVLD in de regering. Het resultaat?In 2023 is de Belgische begroting bij de állerslechtste van gans Europa.Proficiat @alexanderdecroo, u doet het nipt beter dan Bulgarije (al jaren in politieke crisis) en Slovakije (land in politieke faling).Vivaldi is een ramp. https://t.co/sdJEhWHOIA"
1656723165224091649,2023-05-11T18:09:17+00:00,nl,37,0,0,3,1202,De volledige analyse leest u in @tijd:https://t.co/ZCn49vhL6L
1656752789911924759,2023-05-11T20:07:00+00:00,nl,17,0,3,2,307,"@SAJM45195869 @de_NVA @alexanderdecroo Gestart met begrotingstekort van -3,2%, geëindigd met nog slechts -0,7%. En intussen belastingen verlaagd, staatsschuld verlaagd, koopkracht verhoogd. https://t.co/zZxaN1kfJX"
1648965397830410241,2023-04-20T08:22:41+00:00,nl,419,26,39,88,90910,"Dit is er zo ver over!Dat staatssecretaris @SarahSchlitz de wet heeft overtreden, is al bewezen.Nu blijkt in @ladh dat ze het parlement ook herhaaldelijk en bewust voorloog. Én ze bewijzen verdoezelde.Sterke onderzoeksjournalistiek van @Gauvain_D_Santo1/ https://t.co/du2h6d0OXB"
1648965406453841923,2023-04-20T08:22:43+00:00,nl,134,1,2,27,4197,Schlitz benadrukte in parlement herhaaldelijk dat ze haar persoonlijke logo níet oplegde aan de gesubsidieerde organisaties.Uit de subsidiegids blijkt nu dat ze dat wél deed!Schlitz probeert dit te verdoezelen door die gids… in het geniep aan te passenOn.voor.stel.baar2/ https://t.co/76YEpSe8cy
1648965409444356096,2023-04-20T08:22:44+00:00,nl,182,7,5,31,5451,"1️⃣ De wet overtreden2️⃣ Het parlement bewust verkeerd informeren3️⃣ Knoeien met bewijs4️⃣ Deontologisch zo foutMevrouw Schlitz is elke geloofwaardigheid kwijt.Kan dit zomaar in uw regering, premier @alexanderdecroo? 3/"
1648965411302416384,2023-04-20T08:22:45+00:00,nl,131,2,3,21,5238,Het straffe onderzoeksartikel van @Gauvain_D_Santo in @ladh leest u hier:https://t.co/nwsjxbamnu4/4
1648997674471890944,2023-04-20T10:30:57+00:00,nl,150,4,19,19,8921,"Wat vindt premier @alexanderdecroo hier nu van? Dat een van zijn staatssecretarissen, Sarah Schlitz (ecolo), bewust en meermaals foute informatie gaf aan het parlement, ze de wet overtrad en dan ook nog eens bewijzen wegmoffelde…Ik ondervraag De Croo straks in @DeKamerBE : https://t.co/r3Xak4o6cI"
1646837500923506688,2023-04-14T11:27:11+00:00,nl,13,0,0,5,2962,"Professionele opvolging voor, bij en na een vermageringsgreep is nodig om te waken over het welzijn van de patiënt. Met een volwaardig zorgtraject verhogen we de kans op een succesvolle ingreep en garanderen we een uniforme en kwalitatieve begeleiding. https://t.co/KTsadQ8FDt"
1633875728725835796,2023-03-09T17:01:44+00:00,nl,0,0,1,0,16,@jodenys @de_NVA Dat klopt. Maar het curatieve luik (bijvoorbeeld de zorgtrajecten) is hier een federale bevoegdheid.
1633881396740751360,2023-03-09T17:24:15+00:00,nl,0,0,0,0,6,@jodenys @de_NVA Bovendien draait het natuurlijk niet enkel om de terugbetaling. Maar ook om de omkadering en opvolging van de patiënt. En ook daarover liggen verschillende adviezen van experten op tafel.
1633880375276744704,2023-03-09T17:20:12+00:00,nl,0,0,0,0,12,"@jodenys @de_NVA Dat klopt niet. Momenteel is er slechts in bepaalde gevallen een terugbetaling (vb kinderen met obesitas, zie ook het aankomend zorgtraject). Bij volwassenen is dat niet het geval (tenzij een eventuele beperkte terugbetaling door je ziekenfonds)."
1631968841654837249,2023-03-04T10:44:27+00:00,nl,7,0,0,1,733,Vandaag is het #wereldobesitasdag! Ik gaf mijn visie op de uitdagingen m.b.t. een stapsgewijs zorgprogramma voor obesitas tijdens een boeiend symposium georganiseerd door de obesitaskliniek van het @UZLeuven. https://t.co/XEGz98Wgx8
1750135112635662755,2024-01-24T12:35:01+00:00,nl,249,1,20,53,5684,DE MEDISTA-TAPES. Hoe brief over consultant voor paniek zorgde bij overheid en Vandenbroucke: “Start een audit!” https://t.co/lZYUQW3xP0
1749813995182374989,2024-01-23T15:19:01+00:00,nl,268,2,28,50,6543,Het Laatste Nieuws: Oppositie scherp voor Vandenbroucke na nieuwe beelden over vermeend gesjoemel door topambtenaar: “Wanneer grijpt hij in?” https://t.co/B7qCnQv8Y5
1749764019173400825,2024-01-23T12:00:25+00:00,nl,346,5,29,79,9073,Vaccingate:De FOD volksgezondheid gaat niet op maar over het randje van de wet te werk in een openbare aanbesteding voor een contract dat op meer dan 50 miljoen begroot werd. Toch vindt @vooruit_nu en de meerderheid een vordering van de minister niet noodzakelijk! #doofpot https://t.co/xQPYyUcMDL
1749757601875685563,2024-01-23T11:34:55+00:00,nl,166,3,8,52,4025,DE MEDISTA-TAPES. ✅topambtenaar overweegt voorstel farma bedrijf aan 2000 euro/dag✅overtreedt deontologische code✅schaadt discretie plicht✅deelt prijs informatie concurrerend bedrijf✅directeur distributie bedrijf geeft informele vergaderingen toe https://t.co/7tUUrcbVKO
1749754936768815596,2024-01-23T11:24:20+00:00,fr,34,0,2,8,931,Les révélations explosives qui mettent Vandenbroucke dans l’embarras: “Une haute fonctionnaire en a trop dit” https://t.co/uGETagqHIe
1749732627483910524,2024-01-23T09:55:41+00:00,nl,614,8,51,175,19039,"Onaanvaardbaar! Onze vraag tot vordering minister Vandenbroucke, FOD volksgezondheid, FAGG en het RIZIV in een extra commissie volksgezondheid zopas weggestemd door #vivaldiVaccingate=&gt;De doofpot voor vooruit!"
1749673580525158881,2024-01-23T06:01:03+00:00,nl,179,2,11,41,8271,Vaccingate: ✅ de topambtenaar FOD deelt prijs informatie concurrerend bedrijf in openbare aanbesteding ✅ directeur geeft informele vergaderingen toe met de topambtenaar .Ik roep de commissie volksgezondheid extra samen“Topambtenaar vertelde te veel" | Gedeeld artikel van…
1749673516113260778,2024-01-23T06:00:48+00:00,nl,320,3,15,74,9958,✅ de topambtenaar FOD deelt prijs informatie concurrerend bedrijf in openbare aanbesteding ✅ directeur geeft informele vergaderingen toe met de topambtenaarIk roep de commissie volksgezondheid extra samenDE MEDISTA-TAPES. ⁦@jeroenbossaert⁩  https://t.co/Bptab3LGmX
1748031549667156029,2024-01-18T17:16:12+00:00,nl,340,3,25,68,7318,Parket voert onderzoek naar vermeend gesjoemel met miljoenencontract bij FOD Volksgezondheid https://t.co/3mkbRWPEj4
1747975887885099385,2024-01-18T13:35:02+00:00,nl,11,0,1,1,636,"Vreselijk… toch te onderzoeken of de methadon in een veiligheidsverpakking zat zoals wettelijk verplicht is.Kleuter (4) sterft nadat hij methadon van drugsverslaafde buurvrouw Céline inslikt: “Als ik niet verslaafd was, zou de jongen niet gestorven zijn” https://t.co/Vz47hGoiRh"
1747954698831708187,2024-01-18T12:10:50+00:00,nl,88,1,7,20,2731,Vaccingate:al maanden stoot ik op weerwerk om correcte informatie in dit dossier te bekomen.Een must om dit dossier ten gronde uit te spittenGazet van Antwerpen: Brussels parket opent onderzoek naar FOD Volksgezondheid na klacht van ngo over coronavaccins https://t.co/W6BEvpKMa3
1747898389503582372,2024-01-18T08:27:05+00:00,nl,54,0,7,4,1581,Jong talent uit het Meetjesland 👏!
1747873467666432141,2024-01-18T06:48:03+00:00,nl,22,0,1,2,711,In een zorg die al kreunt onder administratieve overlast is dit toch echt te missen als kiespijn..Huisarts kan geen medicatie meer voorschrijven | Gedeeld artikel van HLN https://t.co/9ctzxpADGn
1747301400562807199,2024-01-16T16:54:51+00:00,nl,220,2,22,39,10640,"Oeganda stemde een wet die de rechten van de LGBTQI+ gemeenschap zwaar met de voeten treedt. Homoseksuelen kunnen worden vervolgd en veroordeeld , hulpverleners aan homoseksuelen eveneens.Ons land geeft 45 miljoen aan gouvernementele ontwikkelingssteun aan het land. Als N-VA… https://t.co/1qCsI4SLLD"
1747255994651197621,2024-01-16T13:54:26+00:00,nl,10,0,0,2,429,"Reden te meer om de gezondheidszorg te regionaliseren en hervormen: minder verantwoordelijke politici, minder structuren, focus op patiënt en zorgverstrekker!Les systèmes de santé des pays riches de plus en plus en situation d'urgence https://t.co/ZCtuSrPh5O"
1745532738004713612,2024-01-11T19:46:49+00:00,nl,77,1,7,10,2366,Het RescEU project werd toegewezen in de marge van de Medista/Movianto affaire en tijdens de periode van aanbesteding voor het all-in vaccincontract. Belangrijk om ook hier met de loep naar te kijken maar opnieuw gebrek aan transparantie..Ik werk verder #vaccingate https://t.co/ezwdb3BgLS
1745214071459184688,2024-01-10T22:40:33+00:00,nl,11,0,1,0,657,Een moeder met kleine kinderen zien op het @VTMNIEUWS in een tijdelijke opvangplaats in Brussel.. het blijft knagen.
1750149473957744854,2024-01-24T13:32:05+00:00,nl,43,2,12,0,6780,👍👍👍Halle wil graag vrijwilligerskorps oprichten: "Kunnen hulpdiensten bijstaan bij grote incidenten" https://t.co/qrhVUbkznz
1750139254846394806,2024-01-24T12:51:29+00:00,nl,916,17,227,95,68573,"Ik ben een grijze, oude zak en moet zo afgebeeld worden, althans dat vinden de stralende sossen. Het is Vooruit nog dieper de afgrond in met massale schulden, een rotslechte staatskas, onwenselijke massamigratie en nog meer belastingen en bepampering van werklozen en… https://t.co/5a5ZkGzahA"
1750421169042321713,2024-01-25T07:31:42+00:00,qme,29,0,3,2,2291,@tscheldt 😅
1749686949135192563,2024-01-23T06:54:10+00:00,nl,612,9,114,162,48560,"⁉️ ‘Het zijn zotten die werken’-ALARM 🚨 Na de werkloosheidsval wordt nu ook de promotieval steeds groter. De Vivaldi-diefstal op de hardwerkende middenklasse kent geen grenzen. Beste mensen,Iedereen weet dat Vivaldi een regering is die er vooral is voor de niet-werkenden.… https://t.co/iRJpaHbWnf"
1749395649982849210,2024-01-22T11:36:39+00:00,nl,59,1,5,4,5113,"@TijlDeBie @de_NVA Wat een onzin wederom. Zolang de wet bestaat, moet die toegepast worden. Maar idd haatspraak is subjectief. Oproepen tot geweld zoals een intifada is en moet altijd strafbaar zijn."
1749345184981168346,2024-01-22T08:16:08+00:00,nl,304,4,47,36,28627,"Een pro-Palestina betoging is uiteraard het probleem niet. Dat is een grondwettelijk recht en terecht. Het zijn de leuzen en Arabische teksten die gescandeerd worden. Overgrote deel weet niet eens wat er gezegd wordt, maar sommige zijn allesbehalve onschuldig. Het is aanzetten…"
1749346358492852366,2024-01-22T08:20:47+00:00,nl,107,1,15,10,8949,"Concreet gaat het dan om het oproepen tot een nieuwe intifada (oproepen tot geweld), het verheerlijken van Mohammed Deif (militaire leider Hamas, eindbaasterrorist), en we moeten een debat hebben over de ‘from the river to the sea’-slogan. Is voor de ene een hartenkreet, voor de…"
1749338103288905990,2024-01-22T07:47:59+00:00,nl,316,6,104,43,41539,"24.620 martelaren.‘Martelaren’, ‘shahids’, geen ‘burgerdoden’ voor het nieuwste knuffeldier van verenigd links en media, Fatena Al Ghorra. Het is dan ook een Heilige Oorlog tegen de Joden. Zoals het al duizenden jaren is, nietwaar. Wie geven wij hier allemaal asiel… https://t.co/QEVQYWfDMm"
1749344537300832624,2024-01-22T08:13:33+00:00,nl,14,0,6,2,1293,@JeanDedecker Een martelaar is iemand die sterft in een heilige oorlog.
